frame_id,class_name,count,total_objects
frame_55,coke_z_big,2,60
frame_55,empty,2,60
frame_55,a&w_small,7,60
frame_55,coke_v_big,5,60
frame_55,coke_small,6,60
frame_55,coke_v_med,3,60
frame_55,fanta_straw_big,1,60
frame_55,sprite_small,4,60
frame_55,7up_med,4,60
frame_55,pepsi_big,3,60
frame_55,fanta_grape_big,2,60
frame_56,coke_med,5,60
frame_56,anw_med,6,60
frame_56,kick_med,4,60
frame_56,pepsi_med,6,60
frame_56,coke_z_big,2,60
frame_56,empty,2,60
frame_56,a&w_small,7,60
frame_56,coke_v_big,5,60
frame_56,coke_small,6,60
frame_56,coke_v_med,3,60
frame_56,fanta_straw_big,1,60
frame_56,sprite_small,4,60
frame_56,7up_med,4,60
frame_56,pepsi_big,3,60
frame_56,fanta_grape_big,2,60
frame_57,coke_med,5,60
frame_57,anw_med,6,60
frame_57,kick_med,4,60
frame_57,pepsi_med,6,60
frame_57,coke_z_big,2,60
frame_57,empty,2,60
frame_57,a&w_small,7,60
frame_57,coke_v_big,5,60
frame_57,coke_small,6,60
frame_57,coke_v_med,3,60
frame_57,fanta_straw_big,1,60
frame_57,sprite_small,4,60
frame_57,7up_med,4,60
frame_57,pepsi_big,3,60
frame_57,fanta_grape_big,2,60
frame_58,coke_med,5,60
frame_58,anw_med,6,60
frame_58,kick_med,4,60
frame_58,pepsi_med,6,60
frame_58,coke_z_big,2,60
frame_58,empty,2,60
frame_58,a&w_small,7,60
frame_58,coke_v_big,5,60
frame_58,coke_small,6,60
frame_58,coke_v_med,3,60
frame_58,fanta_straw_big,1,60
frame_58,sprite_small,4,60
frame_58,7up_med,4,60
frame_58,pepsi_big,3,60
frame_58,fanta_grape_big,2,60
frame_59,coke_med,5,60
frame_59,anw_med,6,60
frame_59,kick_med,4,60
frame_59,pepsi_med,6,60
frame_59,coke_z_big,2,60
frame_59,empty,2,60
frame_59,a&w_small,7,60
frame_59,coke_v_big,5,60
frame_59,coke_small,6,60
frame_59,coke_v_med,3,60
frame_59,fanta_straw_big,1,60
frame_59,sprite_small,4,60
frame_59,7up_med,4,60
frame_59,pepsi_big,3,60
frame_59,fanta_grape_big,2,60
frame_60,coke_med,5,60
frame_60,anw_med,6,60
frame_60,kick_med,4,60
frame_60,pepsi_med,6,60
frame_60,coke_z_big,2,60
frame_60,empty,2,60
frame_60,a&w_small,7,60
frame_60,coke_v_big,5,60
frame_60,coke_small,6,60
frame_60,coke_v_med,3,60
frame_60,fanta_straw_big,1,60
frame_60,sprite_small,4,60
frame_60,7up_med,4,60
frame_60,pepsi_big,3,60
frame_60,fanta_grape_big,2,60
frame_61,coke_med,5,60
frame_61,anw_med,6,60
frame_61,kick_med,4,60
frame_61,pepsi_med,6,60
